r,ITC1,ITC2,ITC3,ITC4,ITF1,ITF2,ITF3,ITF4,ITF5,ITF6,ITG1,ITG2,ITH0,ITH3,ITH4,ITH5,ITI1,ITI2,ITI3,ITI4
3125,0.9780031151113806,1.7674813722708,0.6847611547584725,0.7640014166938583,2.5879326342851456,0.8195866817888731,0.6841559058398424,0.9524103909747842,2.2650548611690025,1.1066561144324403,0.6465723032122555,1.6927230198441057,0.6747527274996051,1.081627051486592,1.0593238663920155,2.1225780091099313,2.5238090506311095,1.35229725539154,1.0990856069992756,2.757833299520841
3126,0.9076569753443297,1.6794475806470577,0.7819876532732059,0.7398387509471364,2.653102247473707,0.7041660248379571,0.540215883567373,0.821345215415853,2.2274695520832783,0.9040017242102466,0.44843370432876983,1.736039599446178,0.6787231792863335,1.0872540481400665,1.1060060286745228,2.0734945732938526,2.473475982593912,1.3142460600376533,1.1509261412029739,2.6027158956505136
3127,0.9383128784110084,1.758739766476015,0.7121545912065972,0.7334645333264692,2.561106742255509,0.766208307931584,0.6494762852806267,0.8856704191446284,2.220835018312995,0.9361141172252134,0.5844872505919582,1.6380256415908006,0.6944216012442926,1.028926584369684,1.019903190513863,2.0843470418005725,2.461156161131626,1.288974742434498,1.0307635830756403,2.7043884291978406
3128,1.0136306351655024,1.7023359144145997,0.7649465450706359,0.8062447240991272,2.72481619156748,0.8880571301084036,0.6012653566378551,1.040171502645338,2.301758226436111,1.3826101221488214,0.8879066878494779,1.9732267376817685,0.6760236817019122,1.2651963974761877,1.2082411685677237,2.15580819840538,2.6069659038917825,1.5172734300455641,1.277345018128379,2.8263626803146744
3129,0.9076706375003863,1.681710402602776,0.7837055058400284,0.7616364563052972,2.660295287330805,0.694057615060848,0.5638347973179202,0.7942074689908003,2.2568858610813707,0.7671511467813126,0.4070699218836477,1.7080962885798692,0.6665455236304947,1.0823704315223848,1.1076521920532654,2.0796794553796714,2.4743571540550895,1.3041126585122669,1.1635926107051393,2.579293153764852
3130,0.9856734291624369,1.7666332492240022,0.6903096935535613,0.7646729626143802,2.5971244272604106,0.8286979166710383,0.6812540666715478,0.9813157009341588,2.2662874773779023,1.1851699603569892,0.708883247184558,1.7227590503181296,0.6832493017743736,1.1045439842534874,1.0646481440648607,2.1274362603233468,2.5429379459811274,1.3734183961067428,1.1100052966796226,2.7822521765187904
3131,0.9493635551605264,1.6780784985253594,0.7639061970097522,0.7191856766897446,2.6521456359238638,0.7504227358553583,0.6258100150999317,0.8339758548417441,2.1990025706307246,0.8403687433756839,0.4846149290428176,1.7709081162284712,0.6922371814844266,1.0686546965363999,1.1480406855089798,2.093032874960554,2.4737774923961835,1.3342025480988706,1.154970788090996,2.6302842609796526
3132,1.0121763001561426,1.7754672298832543,0.7114650149087067,0.7982582457027764,2.6331146815748783,0.8542197573636507,0.674967627516989,1.0263363673291783,2.3151167692952526,1.3222174500800004,0.7970774885450651,1.7779218245218669,0.6612134162460422,1.18008420608814,1.0789037943808424,2.1470298820111613,2.5895879632505516,1.412131623189794,1.153032980862067,2.823015202093406
3133,0.9072180773588651,1.7453621241276878,0.7382391495138313,0.7433778226113271,2.5700170560416464,0.672859466342514,0.5339272463853153,0.8115595696773011,2.256317815992472,0.8567851895268666,0.39132370104355557,1.544964574611935,0.6674609627810755,1.007297231141779,0.9815555047037415,2.071122230643265,2.4673730698954177,1.2174212996183966,1.0395115769240395,2.6032101922446285
3134,0.9891181714369756,1.7033063968365085,0.7616894875795184,0.7679057334097613,2.6894950278747536,0.8250892111377088,0.660581179046192,0.9618441015781233,2.2461752688138765,1.173304806537685,0.7882858928600699,1.896467101148231,0.6937474355710624,1.172470925423504,1.1950688198479587,2.136301397525894,2.564910588796303,1.4485308397457286,1.2344174992596184,2.760702805879953
3135,0.9724963484787147,1.7561670377364202,0.6738251351389222,0.7237958424140621,2.5599126484636296,0.8038693360927527,0.5874490731442147,0.9384358306367778,2.2067852018813228,1.2896804294281008,0.7669381752425436,1.6877962102939033,0.7118692220336202,1.0864752768735317,1.0458922210617239,2.104177632420248,2.4810856369321077,1.3213446740599113,1.0548306889131036,2.746727009530224
3136,0.9771443285791178,1.702568932939873,0.7670518130291585,0.7965760331867203,2.709563015466912,0.8335194020547587,0.6232480771379528,0.9786295773630734,2.28770841000444,1.0679792516386775,0.7195916252726833,1.9137169629841844,0.675350100596331,1.1980719354740512,1.1798524360933142,2.1302142616226134,2.5672162538135535,1.4715191329955193,1.2359853673845895,2.7757798265339524
3137,0.9809699161099816,1.7029431325005047,0.7288707224596785,0.7748750191007507,2.6780751713099167,0.8500550123813713,0.6663358020281934,0.9552002199485541,2.2557632823493003,1.0954204363302666,0.6645964498334169,1.8767101133025994,0.6948600608098773,1.159552664155876,1.1873186423721562,2.130695164194937,2.5359241904948724,1.4503730409943094,1.2219700797344932,2.7519776224525434
3138,0.90127988516358,1.740339866921839,0.7469165378538203,0.7300404145376688,2.560371813321242,0.6688651677106314,0.5341980199216549,0.8062938724011335,2.238169954755049,0.8780394505124235,0.45805057025529283,1.5393193707126058,0.681498519600774,1.0014289602185027,0.9758799365137188,2.06391202221351,2.4549117026925966,1.2076983740593652,1.025005494227245,2.5978697500969234
3139,0.9892078133642729,1.7034709653444065,0.7195812089862152,0.7545170968558247,2.6667760093180455,0.8402793300053137,0.6032539080173095,0.9555617295191823,2.226283387111962,1.234588263858187,0.7348995500497937,1.8866681018930231,0.7087510020632787,1.1829456172677073,1.1810032934113284,2.122232028385314,2.516045208490619,1.4368315875371516,1.2005313616285338,2.753587065694668
3140,0.9860943463428155,1.7599547402527338,0.7144653404078526,0.7871371660467188,2.6340862366582685,0.7786880671289741,0.5710274170676091,0.9388829488012256,2.3162034278513537,0.981174086405992,0.5875392632530982,1.6954963976332866,0.6369991378479211,1.1037227114925625,1.0587312920024792,2.132176781895684,2.573415629503614,1.3441027448979035,1.1351598913619247,2.7332992591068073
3141,0.9882742028950914,1.7698882576809298,0.7227980801435762,0.7753621939468992,2.60375612911759,0.7869209952446992,0.6403687513172199,0.9332098447172397,2.2817175561835703,1.0690463097337235,0.6243559001651712,1.6864503273287585,0.6683357121402341,1.0834707923731404,1.067004871136643,2.1315032368912625,2.5499119872927594,1.3389881836814255,1.1193471738583485,2.7456237207060856
3142,0.9187065785243329,1.6802634085632262,0.7583716376277894,0.7524179514622928,2.6705175580228393,0.7240803543963821,0.5064655681596271,0.8610039094681224,2.2448218423621413,0.9832917553855914,0.518463720129596,1.777440093385308,0.6730557628081051,1.1068373024866884,1.118764130816979,2.085729185532883,2.5041406567475515,1.348674702638081,1.175324071154531,2.638957910560207
3143,0.9296571196422717,1.7289238568192165,0.7463544539354598,0.6921096012210673,2.542956802982387,0.7159496905642512,0.5732501537308493,0.7932793982879788,2.1860362056249705,0.7787703871365007,0.3505033450687379,1.548573979661678,0.7175891482559179,0.9556882937175307,1.0092805935335891,2.072795301445508,2.429323979473162,1.202536424264482,1.0056570135992273,2.602583797167233
3144,1.0026025010411403,1.7025772995641337,0.7498172465757067,0.7935276334657129,2.707133076201041,0.8651335294708566,0.6137119909790967,0.9995680337919197,2.283098960943097,1.2909370948008334,0.792997559823335,1.9229914066700573,0.6836003105605617,1.2023176789524697,1.1994999198039398,2.1457451531290346,2.577229418936116,1.488934476172842,1.2543785701776407,2.7900546192600912
3145,0.9171835846240335,1.6828450177980898,0.7625859543070025,0.7768474239861642,2.6773451689667205,0.7103563541178308,0.5721404161072934,0.8254436543361634,2.2777547363921,0.8151620309339451,0.3976514272789892,1.7407717404898413,0.6592812989777106,1.0992801941941441,1.119510615515971,2.091854722657945,2.5023229930771986,1.3335711829303198,1.1879302337139055,2.6080784564935864
3146,0.994977281402143,1.769980632545397,0.7262618054183513,0.7784105936679062,2.612615894564342,0.7964687287297322,0.6413462963285564,0.958712355747002,2.2863270052449125,1.1334531526413287,0.6753601390497553,1.7122151968267783,0.6672034492591375,1.1038518696290154,1.0717874980113808,2.1363181955767208,2.5667435315558036,1.3583568894939364,1.1302167808818535,2.7670199614989865
3147,0.9534470976916047,1.7033774154542491,0.752492449952887,0.759942350377317,2.6678049212537847,0.7629060790274776,0.6108412772506459,0.8615864853596497,2.234269669025747,0.9549816472549627,0.5233974453332497,1.7987384442064787,0.6972835001032139,1.0954781670566018,1.156716617486526,2.1031732531411156,2.4992607909645574,1.3599629936421844,1.177065673352885,2.6549626147168572
3148,1.0258502231453919,1.778814613204649,0.7233294480477032,0.8119958767563014,2.648371203642424,0.8762230498754289,0.6802337219082645,1.0482905334212227,2.335156297162263,1.3876869837690695,0.8692679234925642,1.8003847248291955,0.6525001565548328,1.2015505220153029,1.0860431483273627,2.1558634500808855,2.613393548825228,1.4331142084070196,1.1732444650642972,2.8419090806692924
3149,0.8929453605674227,1.74155228288771,0.7651703981861299,0.7292968465051983,2.5502553421584153,0.655899050550828,0.5740286621959731,0.7660515491709354,2.236886326011885,0.7648401440412907,0.3473080541228231,1.4974623453456442,0.680286711102785,0.9849246434372827,0.9670363436969744,2.0572523804416485,2.4324398501791906,1.1780708301257539,1.0118565691827566,2.561638794534913
3150,0.9809890922530026,1.7035477819860432,0.7298357688476126,0.755188642776347,2.6715395985627493,0.8549497061357885,0.6631082777068379,0.9746927568860437,2.2275160033208623,1.1903385545228087,0.734198443849576,1.8967618520338474,0.7008995190146348,1.1663337696793752,1.1863275710841732,2.1261832532051876,2.5351741038406366,1.4575970282414787,1.2114510513088805,2.7677640416675104
3151,0.9757035166134547,1.7087607455869835,0.7463903458586941,0.7326349747503953,2.642190557141676,0.7886995104933172,0.6667522660881154,0.8698639523933628,2.1944987673439518,0.998341553470538,0.6562676365592566,1.803275119419213,0.7139024863770287,1.0878672137795933,1.1722966310131293,2.1095473604458777,2.487750454354844,1.3693505396045602,1.173657840010822,2.682627570362587
3152,0.924420328682286,1.75155779828881,0.7117373639832383,0.7629082250569963,2.591577029889152,0.6931429767645482,0.5068100367232955,0.8502831535774037,2.283103383222582,0.9146618398775804,0.4432909772939575,1.58548097616165,0.6490799829801324,1.0284489146918532,0.996486206555194,2.0865383013663372,2.5025265824769374,1.254238418729692,1.0703332020408645,2.638925904482928
3153,1.0033945831266633,1.7737888116226896,0.6993593201727267,0.7894422087303504,2.6194672728967383,0.8288048773607023,0.6534445209314598,0.9996138005362162,2.3021390611853527,1.2744450305450916,0.7539543572743483,1.7506564825530129,0.6662749759544204,1.1570679976637084,1.0720122082563188,2.1393181492091866,2.5659698993394344,1.3893445945623235,1.1354512537662382,2.800277813122018
3154,0.9755074542171203,1.702743482783797,0.7475519370503896,0.7902981257252459,2.7057563928420976,0.7959122353828377,0.5660231180271215,0.9360414061985233,2.2786500197688846,1.0279683796144907,0.6397180027072512,1.8737056511033816,0.679532250948301,1.1645194676101576,1.178262905465658,2.1275645298790233,2.5631258916473247,1.426568876223151,1.2301536225349456,2.7212227703454963
3155,0.9763526843474856,1.7649548309634382,0.6837595424215811,0.7558569256419548,2.5832668531432694,0.8195820684961316,0.6375143339583934,0.9540061975520263,2.2533097692680024,1.1280416961521658,0.7223936590520176,1.6942986570374827,0.6883108614827511,1.079368796562755,1.0577565579403374,2.1196823028174108,2.519319882070011,1.3506117506792528,1.092423569583795,2.75890490298362
3156,0.9527379880916205,1.6919123216480447,0.7573263492044926,0.8104588025379624,2.718666856697456,0.8275171407148034,0.5151943766438419,0.9666534038508855,2.3239717936027975,0.96525478111902,0.576837400077304,1.9048381128666447,0.6436036488030397,1.2056275159690608,1.1489604783741898,2.1211406435826348,2.5724097253749476,1.4650089566070916,1.246406866572014,2.74957719288894
3157,0.9903869953407126,1.703032499078532,0.7258471187007302,0.7709739654397619,2.678229145455353,0.8426469287882362,0.5567632035844416,0.9595097296643514,2.250081724966187,1.2630555883700207,0.7796500011974243,1.8908428539985593,0.6973751299601484,1.1923127036288856,1.1854689797328957,2.129199852257335,2.529805769450324,1.4454754408569481,1.216585358879583,2.757445094191591
3158,0.9518140234355656,1.7630738351409083,0.7179801034351305,0.7511032180409846,2.580908274570699,0.7789485928714526,0.6403797463870896,0.9167060691105142,2.2465561035631176,0.9870374919943575,0.625323466023948,1.6695329554697953,0.6838224355329526,1.060095664537413,1.030826881512722,2.0971865781834156,2.49318908015593,1.3178950342818798,1.0587449627812884,2.730946277097462
3159,0.9101386972988014,1.6785598836615296,0.8010402038355456,0.7274454424400977,2.638216054715282,0.6889557738381388,0.5486546196557649,0.7917471021711328,2.2104381689902066,0.8528918520165653,0.46096464435046963,1.705103361848788,0.684987141580777,1.07179687298875,1.0954588247362531,2.0629248714977892,2.448429271568624,1.287224303420629,1.1298154425125397,2.5755316196313225
3160,1.0155386150627037,1.7768874299498854,0.7217082950699204,0.805717969294828,2.6413008809283904,0.8714443328075483,0.6777238655122136,1.0413984808875942,2.3260979069267074,1.265737702845915,0.7841009743709022,1.7855924184931282,0.650584462985322,1.1692544849913398,1.0847351364862088,2.152867503280113,2.609572478867651,1.4311400567750365,1.1679098268662285,2.834349463463591
3161,0.9638698029948959,1.7727559388469576,0.7228836557187532,0.7840169552088578,2.6044192590404904,0.7848818914132147,0.6061256686032866,0.9257100279602579,2.2941527792715677,0.9283136382210816,0.48767680215333326,1.6789778469837318,0.6623455523325534,1.081842374442238,1.041680522065973,2.113183821562339,2.522649769732705,1.3369602729597954,1.0938449310673826,2.739687630370981
3162,1.0021786826799297,1.7028370326739548,0.7495985443790902,0.7848728722037538,2.7037513534403304,0.8618814301061147,0.5868450471675697,1.014763409010224,2.2706637378550996,1.3615113442686986,0.8653309011807222,1.9471769430455497,0.6899460443631479,1.238198063761855,1.1987335587608934,2.1434799542057568,2.5757057000655115,1.4910838948147467,1.2490940146364136,2.8043161924507833
3163,0.8883627090617963,1.7331553409237865,0.7895851040615764,0.7050679055154748,2.5280703100136854,0.660268657930312,0.5929504703648244,0.7370370651041438,2.2037862813831133,0.7473686067857661,0.33902342803703583,1.4669826391760863,0.7048165902219087,0.9702475755419413,0.9525746304329928,2.0411077081784166,2.3992003175136687,1.146247974841912,0.9794968655852537,2.5344434591680383
3164,1.0007387570852215,1.7025477816891619,0.7671373886043354,0.8052307944486791,2.715619923120717,0.8314802982232742,0.6226847678158164,0.9711297606060912,2.3001436330924383,1.111225496691506,0.69003167482773,1.9062444826391578,0.66935994078865,1.1964435175431487,1.2050489077217226,2.152059430583787,2.595584682069766,1.4694912222738892,1.2705327327423726,2.7698437361988466
3165,0.9561620450792254,1.6805352293398106,0.7451153822065247,0.7499867158307301,2.679896037849135,0.7692927785061182,0.5514505650544007,0.8739965989788189,2.2411381067314626,0.8839705382882995,0.45073837418221735,1.8113420287028943,0.6729589522844777,1.111423795566768,1.1628016661568084,2.111221301289268,2.5164503940426455,1.3749212980221865,1.1946704070900473,2.66639462620012
3166,0.9944725773915439,1.7631662100053755,0.6900669194966822,0.754151617761992,2.5968879925859154,0.8304440444578693,0.6729891832458149,0.9889612383735094,2.2511655526244603,1.3312789611442695,0.7936840993927345,1.7305956586621647,0.6909420524868366,1.105997984115951,1.0636224864112902,2.1254255582406905,2.540746128507,1.375276032389751,1.103393341920983,2.788349442008184
